
2024/10/11 (11:28:36) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/11 (11:28:36) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/11 (12:07:02) | ===> btop++ v.1.4.0
2024/10/11 (12:07:02) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/11 (12:07:02) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/11 (12:07:02) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/11 (12:07:02) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/11 (12:07:02) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/11 (12:07:22) | ===> btop++ v.1.4.0
2024/10/11 (12:07:22) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/11 (12:07:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/11 (12:07:22) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/11 (12:07:22) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/11 (12:07:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/11 (12:22:26) | ===> btop++ v.1.4.0
2024/10/11 (12:22:26) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/11 (12:22:26) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/11 (12:22:26) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/11 (12:22:26) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/11 (12:22:26) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/11 (21:20:08) | ===> btop++ v.1.4.0
2024/10/11 (21:20:08) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/11 (21:20:08) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/11 (21:20:08) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/11 (21:20:08) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/11 (21:20:08) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/16 (14:20:22) | ===> btop++ v.1.4.0
2024/10/16 (14:20:22) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/16 (14:20:22) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/16 (14:20:22) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/16 (14:20:22) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/16 (14:20:22) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/16 (14:20:35) | ===> btop++ v.1.4.0
2024/10/16 (14:20:35) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/16 (14:20:35) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/16 (14:20:35) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/16 (14:20:35) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/16 (14:20:35) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/21 (21:39:16) | ===> btop++ v.1.4.0
2024/10/21 (21:39:16) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/21 (21:39:16) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/21 (21:39:16) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/21 (21:39:16) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/21 (21:39:16) | WARNING: ROCm SMI: Failed to get PCIe throughput
